osmid,y,x,street_count,highway,railway,ref,junction,geometry
6417785455,48.1366958,16.2861327,2,,,,,POINT (16.2861327 48.1366958)
6417785478,48.1422637,16.2887342,2,,,,,POINT (16.2887342 48.1422637)
6418881190,48.1840812,16.3777505,4,,,,,POINT (16.3777505 48.1840812)
6418881201,48.1841817,16.3777786,4,,,,,POINT (16.3777786 48.1841817)
6428452145,48.196796,16.3550223,4,,,,,POINT (16.3550223 48.196796)
6432920837,48.2926892,16.432405,3,,,,,POINT (16.432405 48.2926892)
6432920845,48.2915022,16.4332177,1,,,,,POINT (16.4332177 48.2915022)
6434343013,48.1419618,16.2783303,4,,,,,POINT (16.2783303 48.1419618)
6434343015,48.1419617,16.2782335,4,,,,,POINT (16.2782335 48.1419617)
6434350222,48.1407564,16.2756867,3,,,,,POINT (16.2756867 48.1407564)
6446954813,48.2494884,16.3419789,3,,,,,POINT (16.3419789 48.2494884)
6452347182,48.2185328,16.2487027,3,,,,,POINT (16.2487027 48.2185328)
6452348885,48.2185047,16.2484534,3,,,,,POINT (16.2484534 48.2185047)
6452348886,48.2185051,16.2488646,3,,,,,POINT (16.2488646 48.2185051)
6452348889,48.2183287,16.2488236,3,,,,,POINT (16.2488236 48.2183287)
6452354274,48.2188471,16.2489975,3,,,,,POINT (16.2489975 48.2188471)
6452362456,48.2506979,16.3076028,3,,,,,POINT (16.3076028 48.2506979)
6466384851,48.2403125,16.2757583,3,,,,,POINT (16.2757583 48.2403125)
6466877745,48.2404142,16.2790487,3,,,,,POINT (16.2790487 48.2404142)
6466877749,48.2407305,16.2797608,3,,,,,POINT (16.2797608 48.2407305)
6466877752,48.2404,16.2798869,3,,,,,POINT (16.2798869 48.2404)
6466877755,48.2404594,16.2796234,3,,,,,POINT (16.2796234 48.2404594)
6468345070,48.1704996,16.3110206,3,,,,,POINT (16.3110206 48.1704996)
6468351393,48.1654677,16.3180611,2,,,,,POINT (16.3180611 48.1654677)
6469557548,48.1878936,16.3990889,3,,,,,POINT (16.3990889 48.1878936)
6533603258,48.2600485,16.3664728,3,,tram_level_crossing,,,POINT (16.3664728 48.2600485)
6534048583,48.2333388,16.3531927,3,,tram_level_crossing,,,POINT (16.3531927 48.2333388)
6539627890,48.2837893,16.4005637,1,,,,,POINT (16.4005637 48.2837893)
6551656312,48.2469333,16.3402882,3,,,,,POINT (16.3402882 48.2469333)
6551656314,48.2465406,16.3402045,3,,,,,POINT (16.3402045 48.2465406)
6553677618,48.1354512,16.2815626,3,,,,,POINT (16.2815626 48.1354512)
6590910053,48.2190498,16.3275274,3,,,,,POINT (16.3275274 48.2190498)
6591433075,48.1716458,16.2956816,2,,,,,POINT (16.2956816 48.1716458)
6604011426,48.1382813,16.4413669,3,,,,,POINT (16.4413669 48.1382813)
6620414470,48.244272,16.4573656,3,,,,,POINT (16.4573656 48.244272)
6643177473,48.2680783,16.4260776,3,traffic_signals,,,,POINT (16.4260776 48.2680783)
6689461543,48.2867249,16.3453514,1,,,,,POINT (16.3453514 48.2867249)
6734671855,48.2329815,16.4678875,3,,,,,POINT (16.4678875 48.2329815)
6739847853,48.175286,16.3904049,3,,,,,POINT (16.3904049 48.175286)
6739847856,48.1759521,16.3904608,4,,,,,POINT (16.3904608 48.1759521)
6739847859,48.1749335,16.3902204,3,,,,,POINT (16.3902204 48.1749335)
6739898989,48.1751441,16.3973304,3,,,,,POINT (16.3973304 48.1751441)
6739898998,48.176288,16.3889782,3,,,,,POINT (16.3889782 48.176288)
6739899001,48.1761051,16.3905035,3,,,,,POINT (16.3905035 48.1761051)
6739899006,48.1753588,16.3970789,4,,,,,POINT (16.3970789 48.1753588)
6742290982,48.2074063,16.313241,3,crossing,,,,POINT (16.313241 48.2074063)
6742331702,48.209316,16.3154624,3,,,,,POINT (16.3154624 48.209316)
6757681864,48.2355137,16.3288053,1,turning_circle,,,,POINT (16.3288053 48.2355137)
6786803718,48.1374308,16.2476683,2,,,,,POINT (16.2476683 48.1374308)
6802133254,48.1970157,16.3196157,1,,,,,POINT (16.3196157 48.1970157)
6810319860,48.1394562,16.3925812,3,,,,,POINT (16.3925812 48.1394562)
6810319865,48.1394046,16.3927155,3,,,,,POINT (16.3927155 48.1394046)
6810405629,48.14151,16.4049879,3,,,,,POINT (16.4049879 48.14151)
6810405634,48.1418203,16.4051313,4,,,,,POINT (16.4051313 48.1418203)
6810405639,48.1412885,16.4049994,3,,,,,POINT (16.4049994 48.1412885)
6813583891,48.1609521,16.3026278,3,,,,,POINT (16.3026278 48.1609521)
6813583894,48.160858,16.3028589,3,,,,,POINT (16.3028589 48.160858)
6813583896,48.1607744,16.3030228,3,,,,,POINT (16.3030228 48.1607744)
6813583899,48.1608049,16.3031075,3,,,,,POINT (16.3031075 48.1608049)
6813583900,48.1608894,16.303141,3,,,,,POINT (16.303141 48.1608894)
6813583902,48.1609611,16.303038,3,,,,,POINT (16.303038 48.1609611)
6813583903,48.1609375,16.3029016,3,,,,,POINT (16.3029016 48.1609375)
6813583911,48.1606393,16.3027649,3,,,,,POINT (16.3027649 48.1606393)
6813583914,48.1608148,16.3028831,3,,,,,POINT (16.3028831 48.1608148)
6840632658,48.1561042,16.451662,3,,,,,POINT (16.451662 48.1561042)
6853942832,48.1763742,16.3915558,3,,,,,POINT (16.3915558 48.1763742)
6912978205,48.2877977,16.3886907,1,,,,,POINT (16.3886907 48.2877977)
6925125523,48.2963613,16.4193547,3,,,,,POINT (16.4193547 48.2963613)
6943161284,48.2175747,16.2911824,1,,,,,POINT (16.2911824 48.2175747)
7019516962,48.1637949,16.3679997,2,,,,,POINT (16.3679997 48.1637949)
7019533573,48.1631666,16.3676898,3,,,,,POINT (16.3676898 48.1631666)
7057695920,48.1513925,16.3826555,1,,,,,POINT (16.3826555 48.1513925)
7064915593,48.140187,16.3303172,4,,,,,POINT (16.3303172 48.140187)
7082162097,48.1841847,16.4104963,1,,,,,POINT (16.4104963 48.1841847)
7083337493,48.1936167,16.3671753,4,,tram_level_crossing,,,POINT (16.3671753 48.1936167)
7083337495,48.1947696,16.3670689,4,,tram_level_crossing,,,POINT (16.3670689 48.1947696)
7083337501,48.1925092,16.366931,3,,tram_level_crossing,,,POINT (16.366931 48.1925092)
7083337502,48.192884,16.3669966,3,,tram_level_crossing,,,POINT (16.3669966 48.192884)
7083337503,48.1934465,16.3670957,3,,tram_level_crossing,,,POINT (16.3670957 48.1934465)
7103950553,48.1957866,16.4108939,3,,,,,POINT (16.4108939 48.1957866)
7132926974,48.1824941,16.3344303,3,,,,,POINT (16.3344303 48.1824941)
7159337132,48.21683,16.4831731,4,,,,,POINT (16.4831731 48.21683)
7164497107,48.219006,16.4680251,3,,,,,POINT (16.4680251 48.219006)
7164497111,48.2185241,16.4678928,3,,,,,POINT (16.4678928 48.2185241)
7164497112,48.2189309,16.4680045,4,,,,,POINT (16.4680045 48.2189309)
7164628694,48.219756,16.4580287,3,,,,,POINT (16.4580287 48.219756)
7164628698,48.2196817,16.4575644,1,,,,,POINT (16.4575644 48.2196817)
7166995211,48.2193161,16.3007202,1,,,,,POINT (16.3007202 48.2193161)
7167932824,48.195324,16.2597622,3,,,,,POINT (16.2597622 48.195324)
7170642924,48.1605238,16.4269898,3,,,,,POINT (16.4269898 48.1605238)
7199966999,48.1320917,16.3538109,3,,,,,POINT (16.3538109 48.1320917)
7223381210,48.1317709,16.3552137,4,,,,,POINT (16.3552137 48.1317709)
7223381213,48.1319818,16.3542237,2,,,,,POINT (16.3542237 48.1319818)
7223381217,48.1316856,16.3559141,3,,,,,POINT (16.3559141 48.1316856)
7223381221,48.131725,16.3553722,4,,,,,POINT (16.3553722 48.131725)
7239637206,48.3000181,16.4126222,2,,,,,POINT (16.4126222 48.3000181)
7249307342,48.2947058,16.4221519,1,turning_circle,,,,POINT (16.4221519 48.2947058)
7259038942,48.1449279,16.3221715,3,,,,,POINT (16.3221715 48.1449279)
7259038943,48.1443511,16.3218324,3,,,,,POINT (16.3218324 48.1443511)
7259102635,48.1443091,16.323361,3,,,,,POINT (16.323361 48.1443091)
7259111348,48.144264,16.3233921,3,,,,,POINT (16.3233921 48.144264)
7261690073,48.1655489,16.3671235,2,,,,,POINT (16.3671235 48.1655489)
7274141134,48.1404284,16.2911595,2,,,,,POINT (16.2911595 48.1404284)
7280601564,48.1916293,16.3704014,2,,,,,POINT (16.3704014 48.1916293)
7298739604,48.2502572,16.3913665,4,,,,,POINT (16.3913665 48.2502572)
7326424350,48.2390964,16.338585,1,,,,,POINT (16.338585 48.2390964)
7326424355,48.2388668,16.3387728,3,,,,,POINT (16.3387728 48.2388668)
7371459937,48.2319853,16.4594649,1,turning_circle,,,,POINT (16.4594649 48.2319853)
7385856644,48.2169231,16.39243,3,,,,,POINT (16.39243 48.2169231)
7399315655,48.1396246,16.2579415,3,,,,,POINT (16.2579415 48.1396246)
7460164067,48.1379043,16.324753,6,,,,,POINT (16.324753 48.1379043)
7460164068,48.1378194,16.3236245,3,,,,,POINT (16.3236245 48.1378194)
7460164071,48.1378949,16.3246261,6,,,,,POINT (16.3246261 48.1378949)
7464910706,48.2352238,16.2870612,3,,,,,POINT (16.2870612 48.2352238)
7467690393,48.2209486,16.3030075,1,,,,,POINT (16.3030075 48.2209486)
7490239736,48.2127179,16.3256508,1,,,,,POINT (16.3256508 48.2127179)
7490239743,48.2122484,16.3262207,3,,,,,POINT (16.3262207 48.2122484)
7501824061,48.2059557,16.3906206,2,,,,,POINT (16.3906206 48.2059557)
7549447531,48.1485089,16.3430854,4,,,,,POINT (16.3430854 48.1485089)
7549447539,48.1485294,16.3429335,4,,,,,POINT (16.3429335 48.1485294)
7549447548,48.1483556,16.3466512,5,,,,,POINT (16.3466512 48.1483556)
7549447560,48.1486221,16.3429751,4,,,,,POINT (16.3429751 48.1486221)
7549447561,48.1486037,16.3431278,4,,,,,POINT (16.3431278 48.1486037)
7549447572,48.1484848,16.3466813,3,,,,,POINT (16.3466813 48.1484848)
7549447573,48.1485072,16.3467207,3,,,,,POINT (16.3467207 48.1485072)
7591498042,48.2505781,16.4310765,1,turning_circle,,,,POINT (16.4310765 48.2505781)
7632536898,48.2763811,16.4308448,3,,,,,POINT (16.4308448 48.2763811)
7643827435,48.287863,16.3802908,3,,,,,POINT (16.3802908 48.287863)
7676719694,48.250201,16.2995297,1,,,,,POINT (16.2995297 48.250201)
7681299290,48.2968747,16.424968,3,,,,,POINT (16.424968 48.2968747)
7691920982,48.2838136,16.4976888,3,,,,,POINT (16.4976888 48.2838136)
7695351120,48.2825091,16.4963021,3,,,,,POINT (16.4963021 48.2825091)
7695351121,48.2824305,16.4965195,3,,,,,POINT (16.4965195 48.2824305)
7700547888,48.2798807,16.463101,3,,,,,POINT (16.463101 48.2798807)
7714806488,48.193803,16.2854031,2,,,,,POINT (16.2854031 48.193803)
7731982550,48.2107961,16.2200224,3,,,,,POINT (16.2200224 48.2107961)
7800238148,48.2124478,16.3281527,3,,,,,POINT (16.3281527 48.2124478)
7829009530,48.1708519,16.4570742,3,,,,,POINT (16.4570742 48.1708519)
7829009533,48.1706362,16.4573003,4,,,,,POINT (16.4573003 48.1706362)
7829009593,48.1711166,16.4562636,3,,,,,POINT (16.4562636 48.1711166)
7829009596,48.1709896,16.4568121,3,,,,,POINT (16.4568121 48.1709896)
7867573020,48.1794254,16.3421413,2,,,,,POINT (16.3421413 48.1794254)
7881298341,48.2204553,16.3930849,3,,,,,POINT (16.3930849 48.2204553)
7900960233,48.1698834,16.4590793,3,,,,,POINT (16.4590793 48.1698834)
7900960236,48.1699022,16.4583685,3,,,,,POINT (16.4583685 48.1699022)
7934871650,48.1438143,16.301415,1,,,,,POINT (16.301415 48.1438143)
7934871652,48.1440927,16.3010686,3,,,,,POINT (16.3010686 48.1440927)
7934871653,48.1435136,16.3006452,1,,,,,POINT (16.3006452 48.1435136)
7987207943,48.2845476,16.4207116,1,,,,,POINT (16.4207116 48.2845476)
7992164498,48.2323845,16.3050256,1,,,,,POINT (16.3050256 48.2323845)
7998702556,48.2199177,16.2995498,1,,,,,POINT (16.2995498 48.2199177)
8000198049,48.1669459,16.2931269,1,,,,,POINT (16.2931269 48.1669459)
8000198051,48.1649145,16.2857851,1,,,,,POINT (16.2857851 48.1649145)
8000297615,48.1628272,16.3302648,1,,,,,POINT (16.3302648 48.1628272)
8000325048,48.1838919,16.2683054,1,,,,,POINT (16.2683054 48.1838919)
8000482356,48.1530424,16.3012791,4,,,,,POINT (16.3012791 48.1530424)
8000482366,48.1544186,16.3019801,4,,,,,POINT (16.3019801 48.1544186)
8000482373,48.1543647,16.3020925,3,,,,,POINT (16.3020925 48.1543647)
8000486402,48.1530067,16.3014179,4,,,,,POINT (16.3014179 48.1530067)
8000620513,48.2351811,16.4197726,3,,,,,POINT (16.4197726 48.2351811)
8002030680,48.1966897,16.3081051,3,,,,,POINT (16.3081051 48.1966897)
8002030681,48.1968729,16.3082494,3,,,,,POINT (16.3082494 48.1968729)
8002118791,48.1481448,16.4667939,1,,,,,POINT (16.4667939 48.1481448)
8002118793,48.1483291,16.4669419,3,,,,,POINT (16.4669419 48.1483291)
8039580553,48.2328647,16.4129596,3,,,,,POINT (16.4129596 48.2328647)
8039593286,48.2325301,16.4133065,3,,,,,POINT (16.4133065 48.2325301)
8046723996,48.2081248,16.5031203,2,,,,,POINT (16.5031203 48.2081248)
8057392023,48.2607084,16.4406887,1,turning_circle,,,,POINT (16.4406887 48.2607084)
8062938687,48.2600173,16.4417388,1,turning_circle,,,,POINT (16.4417388 48.2600173)
8074083217,48.2132984,16.3265226,4,,,,,POINT (16.3265226 48.2132984)
8074115528,48.2130513,16.3264962,3,,,,,POINT (16.3264962 48.2130513)
8074115529,48.2132171,16.3260779,3,,,,,POINT (16.3260779 48.2132171)
8091021519,48.2278516,16.4820908,1,,,,,POINT (16.4820908 48.2278516)
8150919192,48.1955131,16.3050842,2,,,,,POINT (16.3050842 48.1955131)
8165476991,48.2095502,16.3669188,1,,,,,POINT (16.3669188 48.2095502)
8173811392,48.2237075,16.3892913,4,,,,,POINT (16.3892913 48.2237075)
8211709051,48.1873057,16.4072236,3,,,,,POINT (16.4072236 48.1873057)
8211709054,48.1871793,16.4074227,3,,,,,POINT (16.4074227 48.1871793)
8211709057,48.187218,16.4070654,3,,,,,POINT (16.4070654 48.187218)
8211709060,48.1870836,16.4068505,3,,,,,POINT (16.4068505 48.1870836)
8211709063,48.1872556,16.4069611,3,,,,,POINT (16.4069611 48.1872556)
8211709064,48.1873237,16.4069308,3,,,,,POINT (16.4069308 48.1873237)
8211709069,48.1874048,16.4070161,3,,,,,POINT (16.4070161 48.1874048)
8221577769,48.197616,16.3752048,3,,,,,POINT (16.3752048 48.197616)
8238477855,48.2316527,16.4580124,3,,,,,POINT (16.4580124 48.2316527)
8240344756,48.1691719,16.3261001,4,,,,,POINT (16.3261001 48.1691719)
8286902373,48.1865809,16.4575324,1,,,,,POINT (16.4575324 48.1865809)
8293160815,48.1858683,16.3960649,5,,,,,POINT (16.3960649 48.1858683)
8293160816,48.1857264,16.3960015,5,,,,,POINT (16.3960015 48.1857264)
8296326836,48.2238735,16.3885126,3,,,,,POINT (16.3885126 48.2238735)
8300082985,48.2241907,16.3878974,3,,,,,POINT (16.3878974 48.2241907)
8307089679,48.2320124,16.3497391,2,,,,,POINT (16.3497391 48.2320124)
8315330499,48.239907,16.4511369,3,,,,,POINT (16.4511369 48.239907)
8315330533,48.2400498,16.4502122,3,,,,,POINT (16.4502122 48.2400498)
8325427663,48.2600762,16.4944026,1,turning_circle,,,,POINT (16.4944026 48.2600762)
8328215227,48.1588012,16.4673253,1,turning_circle,,,,POINT (16.4673253 48.1588012)
8331385334,48.1674516,16.4187632,2,,,,,POINT (16.4187632 48.1674516)
8331385335,48.1678377,16.4182334,3,,,,,POINT (16.4182334 48.1678377)
8333985560,48.1606127,16.4784773,3,,,,,POINT (16.4784773 48.1606127)
8354736643,48.2435614,16.44673,3,,,,,POINT (16.44673 48.2435614)
8354736647,48.2434149,16.4471441,3,,,,,POINT (16.4471441 48.2434149)
8375590677,48.1743202,16.4134507,3,,,,,POINT (16.4134507 48.1743202)
8380642570,48.1808111,16.3587888,3,,,,,POINT (16.3587888 48.1808111)
8384142406,48.2716126,16.429914,1,,,,,POINT (16.429914 48.2716126)
8384142407,48.271968,16.4299802,1,,,,,POINT (16.4299802 48.271968)
8384771168,48.2460696,16.4449306,1,turning_circle,,,,POINT (16.4449306 48.2460696)
8385085835,48.2118255,16.3645971,3,,,,,POINT (16.3645971 48.2118255)
8397456582,48.275507,16.3977708,1,,,,,POINT (16.3977708 48.275507)
8406077333,48.2236156,16.3894779,4,,tram_level_crossing,,,POINT (16.3894779 48.2236156)
8406077356,48.223531,16.3895035,3,,,,,POINT (16.3895035 48.223531)
8406114629,48.2237097,16.3893265,4,,,,,POINT (16.3893265 48.2237097)
8408267567,48.2095817,16.3559852,2,,,,,POINT (16.3559852 48.2095817)
8463962507,48.1984174,16.3208814,1,,,,,POINT (16.3208814 48.1984174)
8477121004,48.1759157,16.2607842,1,turning_circle,,,,POINT (16.2607842 48.1759157)
8490843670,48.1498975,16.2957126,3,,,,,POINT (16.2957126 48.1498975)
8497223127,48.1434836,16.2765945,1,turning_circle,,,,POINT (16.2765945 48.1434836)
8501497966,48.2131626,16.3806351,2,,,,,POINT (16.3806351 48.2131626)
8560322808,48.1598648,16.5020848,2,,,,,POINT (16.5020848 48.1598648)
8560464230,48.2368247,16.3511423,3,,,,,POINT (16.3511423 48.2368247)
8591949317,48.2153292,16.3263243,1,,,,,POINT (16.3263243 48.2153292)
8599918498,48.1714741,16.3330789,3,,,,,POINT (16.3330789 48.1714741)
8607554163,48.2187976,16.4017446,1,turning_circle,,,,POINT (16.4017446 48.2187976)
8607554164,48.2187967,16.4019195,1,turning_circle,,,,POINT (16.4019195 48.2187967)
8612114445,48.2265056,16.3932666,1,,,,,POINT (16.3932666 48.2265056)
8638222096,48.1930914,16.3919924,3,,,,,POINT (16.3919924 48.1930914)
8638460028,48.1650344,16.4255851,1,turning_circle,,,,POINT (16.4255851 48.1650344)
8642421051,48.2073533,16.3573474,3,,,,,POINT (16.3573474 48.2073533)
8642421052,48.2074577,16.3574553,3,,,,,POINT (16.3574553 48.2074577)
8642421054,48.2075215,16.3573114,3,,,,,POINT (16.3573114 48.2075215)
8643881304,48.2250535,16.5245066,3,,,,,POINT (16.5245066 48.2250535)
8643881312,48.2250451,16.5247371,3,,,,,POINT (16.5247371 48.2250451)
8643990218,48.225123,16.5246445,3,,,,,POINT (16.5246445 48.225123)
8650553440,48.1848899,16.3949291,4,,,,,POINT (16.3949291 48.1848899)
8656827036,48.2551082,16.3619617,1,,,,,POINT (16.3619617 48.2551082)
8656944828,48.1878183,16.3542625,1,,,,,POINT (16.3542625 48.1878183)
8678893634,48.2392551,16.3647739,2,,,,,POINT (16.3647739 48.2392551)
8678893649,48.2399592,16.3648262,2,,,,,POINT (16.3648262 48.2399592)
8680717318,48.2108531,16.3551914,1,,,,,POINT (16.3551914 48.2108531)
8681352265,48.1758785,16.3531496,3,,,,,POINT (16.3531496 48.1758785)
8702478215,48.166776,16.4132326,3,,,,,POINT (16.4132326 48.166776)
8707697657,48.1860005,16.3552054,1,,,,,POINT (16.3552054 48.1860005)
8712761431,48.1644582,16.2750998,3,,,,,POINT (16.2750998 48.1644582)
8712935452,48.1631962,16.2878287,2,,,,,POINT (16.2878287 48.1631962)
8713016782,48.2433273,16.3502993,1,turning_circle,,,,POINT (16.3502993 48.2433273)
8746264277,48.2717339,16.3829635,3,,,,,POINT (16.3829635 48.2717339)
8771015194,48.2628793,16.3910052,2,,,,,POINT (16.3910052 48.2628793)
8784483256,48.2259924,16.5109659,3,,,,,POINT (16.5109659 48.2259924)
8786850484,48.1690528,16.3514148,3,,,,,POINT (16.3514148 48.1690528)
8790237555,48.1690425,16.3511942,3,,,,,POINT (16.3511942 48.1690425)
8790237557,48.169642,16.3500395,4,traffic_signals,,,,POINT (16.3500395 48.169642)
8790237560,48.169145,16.3512012,4,,,,,POINT (16.3512012 48.169145)
8790237562,48.1697168,16.3500882,4,traffic_signals,,,,POINT (16.3500882 48.1697168)
8790237563,48.1697625,16.3499603,3,traffic_signals,,,,POINT (16.3499603 48.1697625)
8790237564,48.1696871,16.3499133,3,traffic_signals,,,,POINT (16.3499133 48.1696871)
8790237569,48.1692377,16.3511882,3,,,,,POINT (16.3511882 48.1692377)
8794977701,48.1650205,16.3576478,2,,,,,POINT (16.3576478 48.1650205)
8804886572,48.2184462,16.4502212,1,turning_circle,,,,POINT (16.4502212 48.2184462)
8833555967,48.2308195,16.5117523,2,,,,,POINT (16.5117523 48.2308195)
8836248133,48.1664916,16.352115,1,,,,,POINT (16.352115 48.1664916)
8866894757,48.2527669,16.4050925,1,,,,,POINT (16.4050925 48.2527669)
8895262923,48.2183686,16.4441405,4,,,,,POINT (16.4441405 48.2183686)
8895309371,48.2273083,16.454241,3,,,,,POINT (16.454241 48.2273083)
8954205479,48.2154446,16.5110081,1,,,,,POINT (16.5110081 48.2154446)
8958434716,48.1662372,16.2743868,3,,,,,POINT (16.2743868 48.1662372)
8959890950,48.1613176,16.3884178,1,turning_circle,,,,POINT (16.3884178 48.1613176)
8959890979,48.1624984,16.3891044,1,turning_circle,,,,POINT (16.3891044 48.1624984)
8989922418,48.2304605,16.5094176,4,,,,,POINT (16.5094176 48.2304605)
8993879823,48.2006512,16.3523887,3,,,,,POINT (16.3523887 48.2006512)
9092239043,48.248651,16.4149095,1,,,,,POINT (16.4149095 48.248651)
9124477239,48.1898014,16.3934814,1,turning_circle,,,,POINT (16.3934814 48.1898014)
9133530185,48.1791484,16.4220684,1,,,,,POINT (16.4220684 48.1791484)
9138086264,48.1936867,16.3944409,4,,,,,POINT (16.3944409 48.1936867)
9138086301,48.1952358,16.3946765,4,,,,,POINT (16.3946765 48.1952358)
9162631006,48.227874,16.3883301,4,,,,,POINT (16.3883301 48.227874)
9175121967,48.2537243,16.3701823,2,,,,,POINT (16.3701823 48.2537243)
9196411331,48.2177713,16.4471353,2,,,,,POINT (16.4471353 48.2177713)
9209312116,48.276791,16.4969357,3,,,,,POINT (16.4969357 48.276791)
9209339918,48.2767298,16.4972649,3,,,,,POINT (16.4972649 48.2767298)
9211703408,48.2303575,16.4858534,3,,,,,POINT (16.4858534 48.2303575)
9211703412,48.2305118,16.4859033,3,,,,,POINT (16.4859033 48.2305118)
9214899841,48.288407,16.3807198,3,,,,,POINT (16.3807198 48.288407)
9228341667,48.1346178,16.2870303,1,turning_circle,,,,POINT (16.2870303 48.1346178)
9238863969,48.2500443,16.3908964,3,,,,,POINT (16.3908964 48.2500443)
9261914880,48.1479123,16.2898341,3,,,,,POINT (16.2898341 48.1479123)
9267574372,48.2160566,16.4430304,1,,,,,POINT (16.4430304 48.2160566)
9269398258,48.2661967,16.3916182,4,,,,,POINT (16.3916182 48.2661967)
9283400063,48.299668,16.4227696,1,,,,,POINT (16.4227696 48.299668)
9294200062,48.1374057,16.2848175,1,,,,,POINT (16.2848175 48.1374057)
9297356240,48.1689907,16.3203331,3,,,,,POINT (16.3203331 48.1689907)
9316678694,48.2724385,16.3858609,3,,,,,POINT (16.3858609 48.2724385)
9335485176,48.1480692,16.3067271,3,,,,,POINT (16.3067271 48.1480692)
9335485177,48.1480443,16.3065422,3,,,,,POINT (16.3065422 48.1480443)
9335485179,48.1483923,16.3065888,3,,,,,POINT (16.3065888 48.1483923)
9339954877,48.2106459,16.3262158,1,turning_circle,,,,POINT (16.3262158 48.2106459)
